protein_acc	n	nucleotide_acc	taxid	superkingdom	phylum	class	order	family	genus	species	type	evalue
WP_210888916.1	44	NZ_CAMTCY010000287.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMTCY010000287.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMTCX010000354.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMTCX010000354.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMTCW010000096.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMTCW010000096.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMTCP010000299.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMTCP010000299.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMTCO010000002.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMTCO010000002.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMRXI010000289.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMRXI010000289.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMRXH010000006.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMRXH010000006.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMRXF010000036.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMRXF010000036.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMRXE010000299.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMRXE010000299.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAMRXC010000293.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAMRXC010000293.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_210888916.1	44	NZ_CAKJVF010000122.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	2.2e-11
WP_210888916.1	44	NZ_CAKJVF010000122.1	137838	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium neonatale	nisins	6e-12
WP_014570405.1	42	NZ_SAXH01000025.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_SAXH01000025.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_RIVQ01000050.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_RIVQ01000050.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_RIMH01000015.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_RIMH01000015.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_RIMF01000054.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_RIMF01000054.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_RAGQ01000027.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_RAGQ01000027.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_RAGP01000025.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_RAGP01000025.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_RAGO01000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_RAGO01000002.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_MN602039.1	29388	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis	nisins	3.3e-20
WP_014570405.1	42	NZ_MN602039.1	29388	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis	nisins	5.8e-21
WP_014570405.1	42	NZ_ML956318.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_ML956318.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_LKLX01000138.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_LKLX01000138.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_JRKY01000012.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_JRKY01000012.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_JAQDXJ010000021.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_JAQDXJ010000021.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_JAIWQY010000002.1	2879149	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. NH2-7C	nisins	3.3e-20
WP_014570405.1	42	NZ_JAIWQY010000002.1	2879149	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. NH2-7C	nisins	5.8e-21
WP_014570405.1	42	NZ_JACCJA010000024.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_JACCJA010000024.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_CP124538.1	2879149	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. NH2-7C	nisins	3.3e-20
WP_014570405.1	42	NZ_CP124538.1	2879149	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp. NH2-7C	nisins	5.8e-21
WP_014570405.1	42	NZ_CP095737.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_CP095737.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_CP069378.1	44688	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_CP069378.1	44688	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_CP065984.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_CP065984.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_CAKMCT010000003.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_CAKMCT010000003.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NZ_BJMA01000043.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NZ_BJMA01000043.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_014570405.1	42	NC_017486.1	929102	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	3.3e-20
WP_014570405.1	42	NC_017486.1	929102	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisins	5.8e-21
WP_073259420.1	30	NZ_JAIMEZ010000042.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMEZ010000042.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMEX010000042.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMEX010000042.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMES010000032.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMES010000032.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMER010000033.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMER010000033.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMEQ010000030.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMEQ010000030.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMEO010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMEO010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMEL010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMEL010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMEK010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMEK010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMDW010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMDW010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMDT010000016.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMDT010000016.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_JAIMDQ010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_JAIMDQ010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_FIHS01000024.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_FIHS01000024.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_CP024974.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_CP024974.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_CEHX01000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_CEHX01000019.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_073259420.1	30	NZ_AEYY01000049.1	996306	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.3e-18
WP_073259420.1	30	NZ_AEYY01000049.1	996306	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisins	1.2e-18
WP_011229795.1	20	NZ_MVKA01000047.1	1954237	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. LEMMY01	nisins	5.3e-12
WP_011229795.1	20	NZ_MVKA01000047.1	1954237	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. LEMMY01	nisins	1.8e-12
WP_011229795.1	20	NZ_MQMG01000009.1	860353	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus proteiniphilus	nisins	5.3e-12
WP_011229795.1	20	NZ_MQMG01000009.1	860353	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus proteiniphilus	nisins	1.8e-12
WP_011229795.1	20	NZ_MPSP01000001.1	1897059	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. TFV-3	nisins	5.3e-12
WP_011229795.1	20	NZ_MPSP01000001.1	1897059	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. TFV-3	nisins	1.8e-12
WP_011229795.1	20	NZ_JAPSMC010000025.1	3003246	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus sp. J5B_2022	nisins	5.3e-12
WP_011229795.1	20	NZ_JAPSMC010000025.1	3003246	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus sp. J5B_2022	nisins	1.8e-12
WP_011229795.1	20	NZ_FOJS01000046.1	186116	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus	Parageobacillus thermantarcticus	nisins	5.3e-12
WP_011229795.1	20	NZ_FOJS01000046.1	186116	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus	Parageobacillus thermantarcticus	nisins	1.8e-12
WP_011229795.1	20	NZ_CP133076.1	860353	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus proteiniphilus	nisins	5.3e-12
WP_011229795.1	20	NZ_CP133076.1	860353	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus proteiniphilus	nisins	1.8e-12
WP_011229795.1	20	NZ_CP061472.1	33941	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	nisins	5.3e-12
WP_011229795.1	20	NZ_CP061472.1	33941	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	nisins	1.8e-12
WP_011229795.1	20	NZ_CP038860.1	1220595	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus	nisins	5.3e-12
WP_011229795.1	20	NZ_CP038860.1	1220595	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus	nisins	1.8e-12
WP_011229795.1	20	NZ_CP027303.2	33941	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	nisins	5.3e-12
WP_011229795.1	20	NZ_CP027303.2	33941	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	nisins	1.8e-12
WP_011229795.1	20	NC_006510.1	235909	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus	nisins	5.3e-12
WP_011229795.1	20	NC_006510.1	235909	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus	nisins	1.8e-12
WP_171299247.1	20	NZ_JAIZZX010000036.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_JAIZZX010000036.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_JAIZZW010000031.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_JAIZZW010000031.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_JAIZZV010000035.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_JAIZZV010000035.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_JAIFTG010000035.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_JAIFTG010000035.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_JAICEA010000029.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_JAICEA010000029.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_JABEYB010000032.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_JABEYB010000032.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_CP086149.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_CP086149.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_CP077630.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_CP077630.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_CP077620.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_CP077620.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_171299247.1	20	NZ_CP077617.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.3e-09
WP_171299247.1	20	NZ_CP077617.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisins	2.5e-09
WP_020998765.1	18	NZ_UENF01000003.1	862967	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
WP_020998765.1	18	NZ_UENF01000003.1	862967	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	7.8e-20
WP_020998765.1	18	NZ_UEND01000001.1	862967	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
WP_020998765.1	18	NZ_UEND01000001.1	862967	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	7.8e-20
WP_020998765.1	18	NZ_RJOL01000012.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
WP_020998765.1	18	NZ_RJOL01000012.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	7.8e-20
WP_020998765.1	18	NZ_PNRI01000004.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
WP_020998765.1	18	NZ_PNRI01000004.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	7.8e-20
WP_020998765.1	18	NZ_JUZI01000019.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
WP_020998765.1	18	NZ_JUZI01000019.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	7.8e-20
WP_020998765.1	18	NZ_CP136799.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
WP_020998765.1	18	NZ_CP136799.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	7.8e-20
WP_020998765.1	18	NZ_BHYV01000001.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
WP_020998765.1	18	NZ_BHYV01000001.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	7.8e-20
WP_020998765.1	18	NZ_BHYS01000003.1	1338	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	nisins	4.8e-19
